iso3,location,code_id,lat,lon,people,accuracy,hazard
PER,Lucma,6,-7.641,-78.553,297,ADM3,Flood
PER,Tintay Puncu,6,-12.182,-74.564,297,ADM3,Flood
MYS,Kota Belud,6,6.35,116.429,297,ADM3,Flood
USA,Bluefield,6,37.27,-81.222,297,ADM3,Storm
USA,Morgantown,6,37.226,-86.684,295,ADM3,Storm
SDN,Al Qadarif State,1,13.976,35.085,295,ADM1,
PER,Acostambo,6,-12.365,-75.055,295,ADM3,Flood
NGA,Dure / Wala / Warabe,1,11.25,13.683,295,ADM3,
PER,Imaza,6,-4.992,-78.383,294,ADM3,Flood
USA,Jolo,6,37.329,-81.815,294,ADM3,Storm
NGA,Ngohi,1,10.672,12.691,293,ADM3,
NGA,Hong,1,10.232,12.93,293,ADM3,
BHS,Crooked Island,6,22.718,-74.172,293,?,Typhoon/Hurricane/Cyclone
USA,Franklin,6,42.889,-88.038,292,ADM3,Flood
GTM,Chicacao,6,14.543,-91.327,292,ADM2,Storm
AGO,Malanje,6,-9.544,16.348,290,ADM3,Flood
MYS,Kerian,6,5.035,100.498,290,ADM3,Flood
USA,Winnetka,7,34.208,-118.571,290,ADM3,Wildfire
PER,Chaglla,6,-9.845,-75.903,290,ADM3,Flood
CMR,Mayo-Danay,6,10.511,15.041,286,ADM2,Flood
BRA,Rio Pardo,6,-30.042,-52.441,283,ADM2,Flood
BDI,Rumonge,6,-3.975,29.439,282,ADM3,Flood
GRC,Gymnotopos,7,39.291,20.904,282,ADM3,Wildfire
IRQ,Wasit,6,32.694,45.685,282,ADM1,Drought
NGA,Pulka Bokko,1,11.244,13.808,281,ADM3,
PHL,Matalam,1,7.089,124.902,281,ADM3,
KOR,Jeollanam-do,6,34.643,126.401,281,ADM1,Flood
BRA,Acará,6,-2.104,-48.48,280,ADM2,Storm
USA,Delbarton,6,37.711,-82.184,280,ADM3,Storm
IDN,Indramayu,6,-6.326,108.323,279,ADM2,Flood
USA,Sandy Hook,6,31.036,-89.805,279,ADM3,Storm
BRA,Manoel Viana,6,-29.407,-55.569,279,ADM2,Storm
MUS,Port Louis,6,-20.169,57.516,279,ADM1,Typhoon/Hurricane/Cyclone
ZAF,Amahlathi Local Municipality,6,-32.468,27.354,279,ADM3,Storm
PHL,Juban,6,12.798,123.934,278,ADM3,Volcanic activity
PER,Gregorio Pita,6,-7.221,-78.161,277,ADM3,Flood
MYS,Beluran,6,4.723,116.415,277,ADM3,Flood
PER,Huachupampa,6,-11.688,-76.611,277,ADM3,Flood
GRC,Irakleia,7,37.694,21.571,276,ADM3,Wildfire
MYS,Jasin District,6,2.294,102.42,276,ADM2,Flood
GRC,Κόκκορη,7,39.685,20.395,275,?,Wildfire
USA,San Fernando,7,34.285,-118.438,275,ADM3,Wildfire
UGA,Central Region,6,0.339,32.218,275,ADM1,Storm
NGA,Dwam,6,9.435,12.083,274,ADM3,Flood
GRC,Elata,7,38.286,25.989,274,ADM3,Wildfire
GRC,Agalas,7,37.708,20.778,273,ADM3,Wildfire
BRA,Entre Rios,6,-26.724,-52.563,273,ADM2,Storm
MYS,Beluru,6,3.975,114.102,273,ADM3,Flood
PER,Tumbes,6,-3.561,-80.454,273,ADM3,Flood
VNM,Thừa Thiên-Huế Province,6,16.554,107.69,273,ADM1,Typhoon/Hurricane/Cyclone
GRC,Latzoi,7,37.709,21.56,272,ADM3,Wildfire
USA,Beverly Hills,7,34.07,-118.396,271,ADM3,Wildfire
BRA,Mostardas,6,-30.922,-50.854,270,ADM2,Storm
NGA,Riyom,2,9.576,8.691,270,ADM3,
DEU,Neudorf,7,51.352,13.354,269,ADM3,Wildfire
USA,Logan,6,37.849,-81.993,269,ADM3,Storm
NGA,Bauchi,1,11.009,9.32,269,ADM1,
ZAF,Limpopo,6,-23.774,29.342,269,ADM1,Flood
NGA,Bayelsa,6,4.82,5.949,268,ADM1,Flood
USA,Covina,7,34.088,-117.889,268,ADM3,Wildfire
CAF,Bamingui,1,7.56,20.177,268,ADM2,
NGA,Gumsa,1,12.503,11.823,268,ADM3,
LBN,Matn District,1,33.91,35.722,267,ADM2,
USA,Elizabethtown,6,37.694,-85.859,267,ADM3,Storm
CHN,Lingchuan County,7,35.662,113.354,266,ADM2,Wildfire
MYS,Baling,6,5.722,100.933,266,ADM2,Flood
NGA,Bareruwa,6,12.602,8.188,266,ADM3,Mixed disasters
GTM,San Andrés Villa Seca,6,14.379,-91.634,265,ADM2,Flood
PER,Chulucanas,6,-5.097,-80.161,265,ADM3,Flood
COL,Salgar,6,5.967,-75.987,265,ADM2,Landslide/Wet mass movement
BRA,São Manuel,6,-22.682,-48.563,265,ADM2,Hailstorm
BRA,Franco da Rocha,6,-23.303,-46.731,265,ADM2,Storm
GTM,Santa Lucía Cotzumalguapa,6,14.3,-91.078,265,ADM2,Flood
NGA,Yaav,2,6.913,9.516,264,ADM3,
PSE,Tulkarm,1,32.311,35.028,264,ADM3,
USA,Brunswick,7,34.062,-78.244,264,ADM2,Wildfire
PER,San Juan Bautista,6,-14.011,-75.735,263,ADM3,Flood
USA,Wheeling,6,40.064,-80.721,263,ADM3,Flood
MEX,El Pinzán Morado (La Galera),2,19.116,-102.257,263,?,
USA,Napakiak,6,60.695,-161.976,263,ADM3,Flood
GRC,Chaikali,7,38.103,21.663,263,ADM3,Wildfire
COL,Moñitos,6,9.226,-76.136,262,ADM2,Drought
PER,Pillco Marca,6,-10.03,-76.272,261,ADM3,Flood
MEX,Tequisquiapan,7,20.542,-99.948,260,ADM3,Dam release flood
PER,Marías,6,-9.535,-76.441,260,ADM3,Flood
BRA,Calçoene,6,2.361,-51.453,260,ADM2,Flood
USA,Irvine,6,37.701,-83.974,260,ADM3,Storm
PER,Puños,6,-9.5,-76.883,260,ADM3,Dry mass movement
PER,Corculla,6,-15.263,-73.201,259,ADM3,Flood
PHL,Guihulngan,1,10.12,123.274,259,ADM3,
CMR,Mora,7,11.158,14.308,259,ADM3,Wildfire
GRC,Alykis,7,38.49,23.536,258,?,Wildfire
USA,Paducah,6,37.083,-88.6,258,ADM3,Storm
SSD,Lujulo,1,3.679,30.665,258,ADM3,
BOL,Municipio Charagua,6,-19.236,-61.227,257,ADM3,Flood
MEX,Tuzantla,2,19.224,-100.605,257,ADM3,
USA,Progreso,6,26.092,-97.957,257,ADM3,Flood
GRC,Kythira,7,36.258,23.002,257,?,Wildfire
GRC,Patras,7,38.246,21.735,256,ADM3,Wildfire
NGA,North Bank II,2,7.748,8.556,256,ADM3,
GRC,Mpalas,7,38.254,21.799,256,ADM3,Wildfire
PER,Ica,6,-14.064,-75.729,256,ADM3,Flood
USA,Roma,6,26.409,-99.014,256,ADM3,Flood
PER,Santiago de Anchucaya,6,-12.096,-76.23,256,ADM3,Flood
PER,San Miguel de Mayocc,6,-12.806,-74.39,256,ADM3,Flood
GRC,Smila,7,37.679,21.553,256,ADM3,Wildfire
BRA,Nova Santa Rita,6,-8.112,-42.014,256,ADM2,Drought
ETH,Western Tigray,1,14.12,37.5,255,ADM2,
PER,San Juan Bautista,6,-4.078,-73.522,255,ADM3,Storm
IDN,Central Sulawesi,6,-1.694,120.809,255,ADM1,Earthquake
AGO,Samba Caju,6,-8.76,15.411,254,ADM3,Flood
IDN,Kebumen,6,-7.669,109.652,254,ADM2,Flood
GRC,Plitra; ancient town of Asopos,7,36.689,22.841,254,ADM3,Wildfire
USA,Hyden,6,37.161,-83.373,254,ADM3,Storm
BRA,Santo Amaro da Imperatriz,6,-27.752,-48.805,254,ADM2,Storm
PSE,Tammun,1,32.283,35.385,253,ADM3,
UGA,Ntenjeru,6,0.672,33.031,253,ADM3,Storm
KOR,Inje-gun,7,38.095,128.247,253,ADM2,Wildfire
SSD,Yambio,1,4.578,28.399,253,ADM3,
PER,Singa,6,-9.389,-76.813,252,ADM3,Flood
GTM,El Asintal,6,14.595,-91.727,252,ADM2,Flood
PER,Zapatero,6,-6.53,-76.494,252,ADM3,Dry mass movement
PHL,Lutayan,6,6.561,124.859,252,ADM3,Flood
BRA,Jaguaquara,6,-13.596,-39.929,252,ADM2,Flood
SSD,Wadakona,1,11.608,32.723,252,ADM3,
MYS,Sungai Besar,6,3.677,100.986,252,ADM3,Flood
MYS,Sandakan Division,6,5.5,117.5,252,?,Flood
GMB,The Gambia,6,13.443,-16.119,251,AM0,Flood
KEN,Tana River,6,-1.537,39.551,251,ADM1,Flood
ITA,Florence,6,43.781,11.244,251,ADM3,Flood
SSD,Yambio,2,4.578,28.399,250,ADM3,
SDN,Al Fao,6,14.108,34.092,250,ADM3,Flood
MEX,Leandro Valle,7,32.478,-117.001,250,?,Wildfire
SDN,Basunda,6,12.986,35.845,250,ADM3,Flood
BRA,Pavão,6,-17.429,-40.999,250,ADM2,Storm
ARG,Berisso,6,-34.869,-57.883,250,ADM3,Flood
IDN,Kendal,6,-7.386,110.458,250,ADM2,Flood
NGA,Gulumba / Jukkuri / Batra,1,11.615,13.938,250,ADM3,
CAN,Ostrea Lake Road,7,44.692,-63.059,250,?,Wildfire
BRA,Santo Antônio do Içá,6,-3.09,-68.759,250,ADM2,Flood
GRC,Aetos,7,37.246,21.833,249,ADM3,Wildfire
USA,Quinhagak,6,59.751,-161.897,249,ADM3,Flood
BRA,Conceição do Lago-Açu,6,-3.736,-44.797,249,ADM2,Flood
PER,Paucar,6,-10.341,-76.417,248,ADM3,Mixed disasters
MEX,Madera,2,29.347,-108.294,248,ADM3,
USA,West Covina,7,34.069,-117.939,248,ADM3,Wildfire
DZA,Tipaza,7,36.527,2.168,247,ADM1,Wildfire
NGA,Kunduru Gyaza,6,12.399,7.742,247,ADM3,Mixed disasters
USA,Iaeger,6,37.465,-81.814,246,ADM3,Storm
ROU,Ceatalchioi,1,45.289,28.794,246,ADM3,
SSD,Kaka,1,10.576,32.151,245,ADM3,
BDI,Kirundo,6,-2.546,30.102,245,ADM2,Storm
PER,Yauli,6,-12.817,-74.829,245,ADM3,Flood
GRC,Ano Souli,7,38.184,23.978,245,ADM3,Wildfire
PSE,Hebron,1,31.529,35.094,245,ADM3,
USA,Downey,7,33.94,-118.129,244,ADM3,Wildfire
PER,Chumpi,6,-15.095,-73.748,244,ADM3,Flood
USA,Norwalk,7,33.902,-118.082,243,ADM3,Wildfire
USA,Valencia,7,34.444,-118.61,243,ADM3,Wildfire
NGA,Kwande,1,6.913,9.456,242,ADM3,
USA,Studio City,7,34.149,-118.396,242,ADM3,Wildfire
PER,Lagunas,6,-4.79,-79.845,242,ADM3,Flood
PER,Muñani,6,-14.771,-69.956,242,ADM3,Flood
USA,W Hollywood,7,34.101,-118.325,242,ADM3,Wildfire
USA,McGehee,6,33.611,-91.383,242,ADM3,Flood
PER,Luyando,6,-9.196,-75.974,241,ADM3,Flood
GTM,Municipio de Ipala,6,14.582,-89.605,241,ADM2,Flood
BRA,Sertânia,6,-8.232,-37.321,240,ADM2,Storm
USA,Franklin,6,36.719,-86.579,240,ADM3,Storm
BRA,Afonso Cunha,6,-4.215,-43.297,240,ADM2,Storm
TJK,Rasht District,6,39.201,70.338,240,ADM2,Earthquake
IDN,Tegal,6,-6.867,109.138,240,ADM2,Flood
USA,Crook,7,44.129,-120.322,240,ADM2,Wildfire
UGA,Kirumya,6,0.735,30.086,240,ADM3,Landslide/Wet mass movement
PER,Ahuaycha,6,-12.407,-74.891,240,ADM3,Flood
GEO,Khedmaghali,6,42.068,43.187,239,ADM3,Landslide/Wet mass movement
BDI,Mudubugu,6,-3.142,29.285,239,ADM3,Flood
USA,Carson,6,31.538,-89.795,239,ADM3,Storm
PER,Villa Virgen,6,-13.002,-73.513,238,ADM3,Flood
UGA,Masaka,6,-0.339,31.747,238,ADM3,Storm
BRA,Magé,6,-22.635,-43.121,238,ADM2,Storm
HND,Valle,6,13.525,-87.578,238,ADM1,Flood
IDN,Teluk Bintuni,1,-2.114,133.529,238,ADM3,
PER,Unión Asháninka,6,-12.371,-73.813,238,ADM3,Flood
USA,Rock,6,37.368,-81.222,237,ADM3,Storm
SOM,Bardera,0,2.337,42.285,237,ADM2,
USA,Chelan,7,47.906,-120.544,236,ADM2,Wildfire
GRC,Skandalo,7,39.368,20.545,236,ADM3,Wildfire
USA,Versailles,6,38.053,-84.73,236,ADM3,Storm
UGA,Toroma,6,1.725,33.961,235,ADM3,Flood
BDI,Rumonge,6,-3.968,29.448,235,ADM3,Flood
ZAF,Northern Cape,6,-28.854,22.021,235,ADM1,Flood
PER,Colta,6,-15.163,-73.294,235,ADM3,Flood
GHA,Salakope,6,6.015,1.053,234,ADM3,Storm surge
NGA,Girei,1,9.363,12.545,234,ADM3,
BDI,Butanuka,6,-3.142,29.436,233,ADM3,Flood
NGA,Dandume A,6,11.456,7.13,233,ADM3,Mixed disasters
SLV,San Salvador,6,13.689,-89.187,233,ADM2,Flood
BFA,Kassoum,1,13.118,-3.251,233,ADM3,
PER,Cañaris,6,-6.068,-79.295,232,ADM3,Flood
IDN,Serang,6,-6.117,106.155,232,ADM2,Flood
MEX,Cabo San Lucas,6,22.894,-109.92,232,ADM3,Landslide/Wet mass movement
PER,San Pablo de Pillao,6,-9.795,-75.996,231,ADM3,Flood
GRC,Neromylos,7,37.828,20.832,231,ADM3,Wildfire
BOL,Municipio Ayopaya,6,-17.139,-66.785,231,ADM3,Flood
AGO,Dala,6,-11.033,20.2,231,ADM3,Storm
BRA,Natal,6,-5.803,-35.229,230,ADM2,Storm
IDN,Majalengka Regency,6,-6.808,108.279,230,ADM2,Flood
USA,Taylorsville,6,31.83,-89.433,230,ADM3,Storm
MEX,Tezontepec de Aldama,6,20.174,-99.289,230,ADM3,Storm
USA,Panther,6,37.483,-81.896,230,ADM3,Storm
GTM,Patzún,6,14.65,-91.029,229,ADM2,Hailstorm
UGA,Mbale,6,1.002,34.198,228,ADM2,Storm
PER,Frías,6,-4.907,-79.966,228,ADM3,Flood
USA,Marion,6,35.214,-90.197,227,ADM3,Flood
IDN,Bima,6,-8.454,118.728,227,ADM2,Flood
GTM,Municipio de Villa Nueva,6,14.536,-90.603,227,ADM2,Earthquake
ARG,Arrecifes,6,-34.067,-60.1,226,ADM3,Flood
MDV,Malé,6,73.509,4.175,226,ADM3,Flood
PHL,Lanuza,1,9.234,126.06,226,ADM3,
GTM,Tucurú,6,15.294,-90.119,225,ADM2,Landslide/Wet mass movement
USA,Kokomo,6,31.197,-90.003,225,ADM3,Storm
NGA,G/Baure/Mallamawa,6,12.789,8.789,225,ADM3,Mixed disasters
PER,Oyolo,6,-15.179,-73.185,225,ADM3,Flood
GRC,Ververato,7,38.334,26.086,225,ADM3,Wildfire
PER,Huancano,6,-13.601,-75.618,225,ADM3,Flood
THA,Chanthaburi Province,1,12.773,102.176,224,ADM1,
PHL,Pinukpuk,1,17.576,121.367,224,ADM3,
PER,Pampas,6,-8.195,-77.896,224,ADM3,Flood
PER,Nieva,6,-4.869,-78.02,223,ADM3,Storm
GRC,Agia Fotia,7,35.016,25.108,223,ADM3,Wildfire
MYS,Jerantut,6,3.937,102.372,222,ADM3,Flood
GRC,Agios Nikolaos Mpoura,7,37.972,23.898,222,ADM3,Wildfire
USA,Temple City,7,34.107,-118.058,222,ADM3,Wildfire
PSE,Nablus,1,32.227,35.243,221,ADM3,
PER,Omacha,6,-14.069,-71.755,221,ADM3,Flood
BRA,Itabirinha,6,-18.53,-41.254,220,ADM2,Storm
CRI,Sarapiqui,6,10.486,-83.996,220,ADM2,Flood
GRC,Protopappas,7,39.781,20.688,220,ADM3,Wildfire
BRA,Sapucaia,6,-22.024,-42.823,220,ADM2,Storm
BRA,Erval Grande,6,-27.361,-52.575,220,ADM2,Storm
USA,Sevier,7,38.771,-111.764,220,ADM2,Wildfire
CMR,Akwaya,1,6.163,9.49,220,ADM3,
AUS,Thargomindah,6,-27.996,143.82,220,ADM3,Flood
CAF,Amada-Gaza,1,4.774,15.196,219,ADM2,
USA,Northfork,6,37.416,-81.436,219,ADM3,Storm
COL,Leticia,6,-3.658,-70.028,219,ADM2,Flood
PER,Marcabal,6,-7.706,-78.033,218,ADM3,Flood
PER,Paucarbamba,6,-12.554,-74.532,218,ADM3,Flood
NGA,Borrong,6,9.539,12.179,218,ADM3,Flood
USA,Azusa,7,34.134,-117.906,218,ADM3,Wildfire
BRA,Garuva,6,-26.06,-48.871,218,ADM2,Storm
URY,San José,6,-34.308,-56.757,217,ADM1,Cold wave
AGO,Saurimo,6,-9.659,20.398,217,ADM3,Flood
PER,Miraflores,6,-9.494,-76.819,217,ADM3,Flood
GTM,El Quetzal,6,14.793,-91.794,217,ADM2,Flood
BRA,Rio Bananal,6,-19.224,-40.359,217,ADM2,Storm
AUS,Borroloola,6,-16.059,136.305,216,ADM3,Flood
IRQ,Muthanna,6,30.592,45.292,216,ADM1,Drought
PHL,Ambaguio,6,16.533,121.028,216,ADM3,Flood
IDN,Situbondo,6,-7.707,114.005,216,ADM2,Flood
ESP,Oímbra,7,41.874,-7.523,216,ADM3,Wildfire
BDI,Gatabo,6,-4.081,30.138,216,ADM3,Storm
UGA,Bungokho,6,1.008,34.171,215,ADM3,Flood
PER,Querocotillo,6,-6.274,-79.038,215,ADM3,Flood
PER,Incahuasi,6,-6.236,-79.317,215,ADM3,Flood
MYS,Klang,6,3.043,101.45,215,ADM3,Flood
BRA,Joaquim Nabuco,6,-8.528,-35.532,215,ADM2,Dry mass movement
PER,Tocache,6,-8.188,-76.52,214,ADM3,Flood
MEX,Buenavista,2,16.851,-97.525,214,ADM3,
NGA,Kwande,2,6.913,9.456,214,ADM3,
NGA,Kankara,2,11.971,7.398,214,ADM3,
USA,Mission Hills,7,34.265,-118.467,213,ADM3,Wildfire
PER,Montero,6,-4.632,-79.829,213,ADM3,Flood
USA,Martin,6,37.573,-82.753,213,ADM3,Storm
NGA,Larmurde,1,9.558,11.704,213,ADM3,
NGA,Johode/Chikide/Kughum,1,11.058,13.787,213,ADM3,
PER,Colquemarca,6,-14.285,-72.041,213,ADM3,Flood
USA,Sidon,6,33.408,-90.208,212,ADM3,Storm
USA,El Monte,7,34.075,-118.037,212,ADM3,Wildfire
BRA,Floresta Azul,6,-14.844,-39.755,212,ADM2,Storm
BRA,Buriti Bravo,6,-5.756,-43.832,212,ADM2,Flood
NGA,Katsina,1,12.236,7.512,212,ADM1,
PHL,Zamboanga City,6,7.131,122.106,211,ADM3,Landslide/Wet mass movement
BFA,Ouahigouya,6,13.581,-2.418,211,ADM3,Flood
PER,Pucacaca,6,-6.85,-76.343,211,ADM3,Flood
NGA,Gabake,2,12.612,6.704,211,ADM3,
PER,San Miguel,6,-7.07,-78.929,210,ADM3,Flood
YEM,Ad Dali' Governorate,1,13.894,44.783,210,ADM1,
ESP,Berlanga del Bierzo,7,42.736,-6.581,210,ADM3,Wildfire
SOM,Tayeeglow,0,3.836,44.529,210,ADM2,
MEX,Oaxaca,6,17.164,-96.283,210,ADM1,Typhoon/Hurricane/Cyclone
ROU,Băcel,6,45.759,25.823,209,ADM3,Flood
USA,Bellflower,7,33.882,-118.117,209,ADM3,Wildfire
NGA,Opalo,6,9.517,11.933,209,ADM3,Flood
MYS,Tongod,6,5.288,116.928,209,ADM3,Flood
USA,San Pedro,7,33.736,-118.292,208,ADM3,Wildfire
NGA,Ningi,6,11.072,9.573,208,ADM3,Mixed disasters
GTM,Municipio de Chimaltenango,6,14.684,-90.828,208,ADM2,Flood
GRC,Keratea,7,37.808,23.977,207,ADM3,Wildfire
PER,Pacaipampa,6,-4.996,-79.668,207,ADM3,Flood
PER,Llochegua,6,-12.41,-73.906,207,ADM3,Flood
COD,Bolobo,2,-2.167,16.233,207,ADM3,
PER,San Juan del Oro,6,-14.22,-69.154,206,ADM3,Flood
GRC,Lafka,7,37.833,22.39,206,ADM3,Wildfire
SOM,Ceel Barde,6,4.674,43.998,206,ADM2,Drought
BDI,Cibitoke,0,-2.847,29.262,206,ADM1,
CYP,Agios Therapon,7,34.798,32.841,206,ADM3,Wildfire
USA,Oceana,6,37.692,-81.624,206,ADM3,Storm
PER,Cortegana,6,-6.513,-78.329,206,ADM3,Flood
BOL,Municipio Sica Sica,6,-17.344,-67.658,205,ADM3,Flood
BOL,Municipio Llallagua,6,-18.364,-66.589,205,ADM3,Flood
COD,Walungu,1,-2.624,28.673,204,ADM3,
GTM,Rabinal,6,15.13,-90.521,204,ADM2,Flood
BDI,Muyira,6,-3.4,29.426,204,ADM3,Storm
RUS,Bashkortostan,6,54.053,56.363,204,ADM1,Flood
PER,Huipoca,6,-8.978,-75.447,204,ADM3,Flood
BHS,Mayaguana,6,22.562,-73.402,203,ADM1,Typhoon/Hurricane/Cyclone
BRA,Lajeado,6,-29.467,-51.961,203,ADM2,Flood
PER,San Juan de Bigote,6,-5.295,-79.744,201,ADM3,Flood
USA,Owensboro,6,37.774,-87.113,201,ADM3,Storm
MYS,Kapit Division,6,2.004,112.936,201,ADM3,Flood
PER,Sivia,6,-12.512,-73.859,201,ADM3,Flood
CYP,Monagri,7,34.809,32.91,201,ADM3,Wildfire
PER,El Porvenir,6,-6.258,-75.883,201,ADM3,Flood
SOM,Jalalaqsi,0,3.403,45.613,201,ADM2,
ZAF,Umlazi,6,-29.952,30.9,200,ADM3,Landslide/Wet mass movement
NZL,Waimakariri District,6,-43.208,172.236,200,ADM2,Flood
BRA,Manga,6,-14.659,-44.126,200,ADM2,Storm
BGD,Sylhet District,6,24.89,91.966,200,ADM2,Flood
MEX,Tianguismanalco,7,19.0,-98.498,200,ADM3,Wildfire
USA,Stonewall,7,30.236,-98.665,200,ADM3,Wildfire
GTM,Cubulco,6,15.153,-90.689,200,ADM2,Flood
IDN,Puruk Cahu,6,-0.648,114.57,200,ADM2,Flood
BRA,Espigão Alto do Iguaçu,6,-25.35,-52.779,200,ADM2,Storm
BRA,Angelim,6,-8.892,-36.277,200,ADM2,Storm
ETH,Basketo Special Woreda,6,6.268,36.57,200,ADM2,Landslide/Wet mass movement
ESP,Navalmoralejo,7,39.743,-5.124,200,ADM3,Wildfire
ESP,Guadalete,6,36.646,-6.057,200,?,Flood
BRA,Pau D'Arco,6,-7.737,-50.124,200,ADM2,Storm
GRC,Ολυμπίας,7,37.974,23.845,200,?,Wildfire
BRA,Rafard,6,-23.033,-47.587,200,ADM2,Flood
GNQ,Lubá,6,3.46,8.554,200,ADM3,Flood
BRA,Rio Novo,6,-21.468,-43.144,200,ADM2,Storm
BRA,Valença,6,-22.24,-43.878,200,ADM2,Hailstorm
CAF,Mobaye,1,4.325,21.178,200,ADM2,
BRA,Rosário do Sul,6,-30.332,-55.067,200,ADM2,Storm
RUS,Kursk,1,51.727,36.192,200,ADM2,
AUS,Dimboola,7,-36.394,142.049,200,ADM3,Wildfire
CMR,Yala Yalta,2,10.954,14.277,200,ADM3,
COD,Bondo,2,-4.095,19.657,200,ADM3,
COD,Cantine,1,0.458,29.244,200,ADM3,
COD,Pinga,1,-0.984,28.702,200,ADM3,
USA,Harold,6,37.537,-82.633,199,ADM3,Storm
GTM,Municipio de Patulul,6,14.372,-91.176,199,ADM2,Flood
USA,Raysal,6,37.343,-81.782,199,ADM3,Storm
BRA,Monção,6,-3.533,-45.307,198,ADM2,Flood
NGA,Gombe,2,10.43,11.207,198,ADM1,
PER,Yamango,6,-5.181,-79.751,197,ADM3,Flood
PER,Colcabamba,6,-12.411,-74.681,197,ADM3,Flood
NGA,Gobio 1,1,12.398,12.831,197,ADM3,
PER,Pallanchacra,6,-10.415,-76.235,197,ADM3,Flood
PER,Palpa,6,-14.534,-75.185,197,ADM3,Flood
PER,Yavari,6,-4.584,-72.493,197,ADM3,Flood
PER,Jacas Chico,6,-9.861,-76.495,197,ADM3,Flood
PER,Ccapi,6,-13.853,-72.082,196,ADM3,Flood
VNM,Tuyen Quang Province,6,22.097,105.17,196,ADM1,Typhoon/Hurricane/Cyclone
BRA,Guajará,6,-7.546,-72.581,196,ADM2,Flood
BRA,Firmino Alves,6,-14.914,-39.912,196,ADM2,Storm
GRC,Μάτι,7,37.82,22.333,196,ADM3,Wildfire
NGA,Kwaren Ganuwa,2,11.933,6.774,196,ADM3,
CHN,Guangdong,6,22.821,114.028,195,ADM1,Flood
USA,Evarts,6,36.865,-83.199,195,ADM3,Storm
ZAF,KwaZulu-Natal,6,-29.011,30.683,195,ADM1,Winter storm/Blizzard
NGA,Garkida,1,10.415,12.566,195,ADM3,
AB9,Abyei,2,9.468,28.463,194,?,
USA,Venice,7,33.994,-118.453,194,ADM3,Wildfire
MYS,Bera Town,6,3.264,102.447,193,ADM3,Flood
USA,Ruidoso Downs,6,33.329,-105.604,191,ADM3,Flood
BRA,Ipatinga,6,-19.439,-42.606,191,ADM2,Storm
CAN,Lac la Plonge,7,55.117,-107.283,190,?,Wildfire
USA,La Puente,7,34.028,-117.953,190,ADM3,Wildfire
PER,Santa Cruz,6,-14.453,-75.239,190,ADM3,Flood
PER,San Marcos,6,-9.524,-77.157,190,ADM3,Flood
USA,Napa,7,38.51,-122.325,190,ADM2,Wildfire
USA,Valley Grove,6,40.088,-80.57,189,ADM3,Flood
HND,Puerto Cortés,6,15.845,-87.944,189,ADM1,Flood
PER,Punchana,6,-3.511,-73.488,189,ADM3,Storm
USA,Oak Vale,6,31.439,-89.965,189,ADM3,Storm
IDN,Sambas,6,1.361,109.305,189,ADM2,Flood
NGA,gyawana maternity clinic,6,9.571,11.884,189,ADM3,Flood
GTM,Purulhá,6,15.216,-90.021,188,ADM2,Landslide/Wet mass movement
MYS,Saratok,6,1.741,111.337,188,ADM3,Flood
GTM,San Juan Bautista,6,14.393,-91.22,188,ADM2,Flood
BRA,Arari,6,-3.609,-44.766,188,ADM2,Storm
IDN,Donggala Regency,6,-1.043,119.674,188,ADM2,Flood
VNM,Điện Biên Province,6,21.72,103.284,188,ADM1,Flood
GTM,Municipio de Nuevo San Carlos,6,14.618,-91.691,188,ADM2,Flood
NGA,Duhu/ Shuwa,1,10.764,13.44,187,ADM3,
COL,Ciénaga,6,11.005,-74.25,187,ADM2,Flood
SLV,El Rosario,6,13.866,-88.211,187,ADM2,Dry mass movement
NGA,Karena,6,9.25,12.404,187,ADM3,Flood
PER,Pítipo,6,-6.566,-79.781,187,ADM3,Flood
PAN,Chiriquí,6,8.14,-82.26,187,ADM1,Typhoon/Hurricane/Cyclone
BRA,Simões Filho,6,-12.778,-38.382,187,ADM2,Storm
USA,Baldwin Park,7,34.085,-117.961,187,ADM3,Wildfire
NGA,Tsauri B,2,12.758,7.451,186,ADM3,
IDN,Luwu Utara,6,-2.595,120.256,186,ADM2,Flood
BOL,Municipio Villa Azurduy,6,-20.157,-64.447,186,ADM3,Hailstorm
NGA,Baga,1,13.096,13.822,186,ADM3,
SOM,Badhaadhe,0,-1.033,41.498,186,ADM2,
MLI,Ménaka,1,15.917,2.4,186,ADM2,
PHL,Itogon,6,16.36,120.678,185,ADM3,Landslide/Wet mass movement
GRC,Dryofyto,7,39.269,20.883,185,ADM3,Wildfire
MYS,Sibu Division,6,2.291,111.826,185,?,Flood
PHL,Kibawe,6,7.568,124.99,185,ADM3,Storm
COL,Arboleda,6,1.498,-77.136,184,ADM2,Landslide/Wet mass movement
USA,Chefornak,6,60.158,-164.28,184,ADM3,Flood
NGA,Futchimiram,1,12.727,12.412,184,ADM3,
USA,Nightmute,6,60.479,-164.724,183,ADM3,Flood
UKR,Sumy,1,50.901,34.809,183,ADM3,
BRA,Restinga Sêca,6,-29.827,-53.34,183,ADM2,Storm
ETH,South Wollo,6,10.934,39.277,183,ADM2,Landslide/Wet mass movement
USA,Calhoun,6,37.539,-87.258,182,ADM3,Storm
USA,Reed,6,37.851,-87.354,182,ADM3,Storm
USA,Inez,6,37.866,-82.539,181,ADM3,Storm
NGA,Adamawa,1,9.651,12.971,181,ADM3,
